id;pi;pj;dij;fij
1006;674;1190;460.065;2
1007;674;1101;457.646;1
1008;674;32704;631.722;4
1009;674;899;816.255;1
1010;674;1637;654.6;1
1011;674;35862;1158.052;1
1012;674;664;942.131;1
1013;674;1196;1232.85;1
1014;674;1780;2375.875;2
1015;674;252;2078.009;3
1016;674;66;2233.559;1
1017;674;124;2588.149;3
1018;674;9297;1600.684;1
1019;674;1577;1755.027;2
1020;674;133;1674.32;1
1021;674;2510;1682.276;1
1022;674;28731;579.901;9
1023;674;3965;580.967;5
1024;674;10525;704.433;1
1025;674;2984;625.531;1
1026;674;627;738.393;3
1027;674;4127;1298.321;1
1028;674;1642;1317.017;1
1029;674;168923;676.621;10
1030;674;79400;609.111;11
1031;674;29365;600.58;3
1032;674;20445;999.665;1
1033;674;150;339.394;2
1034;14;11814;63.476;14
1035;14;17691;142.647;3
1036;14;1699;155.061;5
1037;14;346;319.078;2
1038;14;961;111.832;9
1039;14;920;89.339;4
1040;14;1162;241.431;3
1041;14;726;280.882;2
1042;14;1551;140.898;3
1043;14;604;149.354;9
1044;14;892;131.297;2
1045;14;1337;60.864;4
1046;14;875;240.743;1
1047;14;736;74.566;3
1048;14;2953;54.914;6
1049;14;808;110.573;7
1050;14;647;553.489;1
1051;14;11619;792.842;4
1052;14;1382;789.695;2
1053;14;7281;1036.548;1
1054;14;2616;922.599;1
1055;14;1644;866.236;1
1056;14;37177;1078.514;2
1057;14;3363;1101.145;1
1058;14;4803;1125.466;1
1059;14;6981;1362.596;1
1060;14;482;1399.926;1
1061;14;471;1424.805;1
1062;14;65;1460.041;1
1063;14;185;1460.137;1
1064;14;2858;1026.689;1
1065;14;523;1249.815;1
1066;14;454;1231.308;1
1067;14;217;1013.77;1
1068;14;38;1221.322;1
1069;14;2314;1160.271;1
1070;14;300;1410.659;1
1071;14;655;1112.424;1
1072;14;433;1256.951;1
1073;14;5086;1218.662;1
1074;14;761;1308.414;2
1075;14;458;1309.139;1
1076;14;744;1383.536;1
1077;14;513;944.214;1
1078;14;757;1144.373;2
1079;14;259;1244.48;1
1080;14;286;1112.481;1
1081;14;426;1170.465;1
1082;14;5313;1389.549;1
1083;14;315;1372.099;1
1084;14;113;1304.93;1
1085;14;180;1440.624;1
1086;14;112;1986.569;1
1087;14;129;1618.697;1
1088;14;625;1966.028;2
1089;14;454;1429.667;1
1090;14;419;1230.72;1
1091;14;137;1125.955;1
1092;14;421;1052.57;1
1093;14;391;1179.047;1
1094;14;96;1558.602;1
1095;14;142;1776.911;1
1096;14;1762;1707.36;2
1097;14;122;1498.842;1
1098;14;18703;527.311;2
1099;14;2415;592.368;1
1100;14;1730;484.055;1
1101;14;5092;609.49;4
1102;14;1723;377.983;1
1103;14;1451;464.331;1
1104;14;12815;1748.92;2
1105;14;114;2326.616;2
1106;14;645;1768.881;3
1107;14;31144;358.482;4
1108;14;538;542.133;1
1109;14;1438;567.768;2
1110;14;1237;677.022;4
1111;14;2194;536.403;2
1112;14;2621;633.183;1
1113;14;16745;605.261;3
1114;14;1436;664.401;1
1115;14;1313;886.914;1
1116;14;998;789.787;1
1117;14;1905;636.238;1
1118;14;600;865.493;3
1119;14;486;628.405;1
1120;14;837;838.459;1
1121;14;1226;517.505;2
1122;14;756;762.314;1
1123;14;12326;779.682;2
1124;14;3739;838.597;1
1125;14;1714;750.343;1
1126;14;3732;895.627;2
1127;14;1897;681.716;1
1128;14;1740;1058.762;1
1129;14;24001;98.483;8
1130;14;5492;199.865;2
1131;14;2251;247.141;2
1132;14;2609;354.306;3
1133;14;2853;286.733;2
1134;14;16554;262.113;5
1135;14;1010;263.751;2
1136;14;1677;215.271;1
1137;14;8672;229.982;4
1138;14;4774;303.397;2
1139;14;1607;290.214;1
1140;14;3681;171.049;4
1141;14;2342;162.968;2
1142;14;8919;377.046;2
1143;14;555;265.108;1
1144;14;1527;276.848;1
1145;14;879;588.614;2
1146;14;1164;350.854;2
1147;14;1273;540.245;1
1148;14;9103;1514.862;1
1149;14;409;1378.927;1
1150;14;2189;1562.476;1
1151;14;164;1412.6;1
1152;14;621;1409.36;1
1153;14;299;1621.927;1
1154;14;564;1620.383;2
1155;14;21022;1238.131;1
1156;14;2415;1153.544;1
1157;14;14804;883.784;1
1158;14;1390;1174.99;1
1159;14;859;1302.508;1
1160;14;1630;1309.935;1
1161;14;88;1178.493;1
1162;14;248;1329.317;1
1163;14;140;1280.378;1
1164;14;229;1334.314;2
1165;14;3853;1167.702;2
1166;14;181;1985.741;1
1167;14;13903;570.305;6
1168;14;3118;438.653;5
1169;14;16030;551.415;3
1170;14;1331;450.332;1
1171;14;1793;514.978;2
1172;14;1898;763.632;1
1173;14;4303;730.763;2
1174;14;1097;360.5;1
1175;14;2684;578.644;1
1176;14;10531;852.033;2
1177;14;1202;674.207;2
1178;14;2089;1032.964;1
1179;14;1811;824.594;2
1180;14;1190;770.144;3
1181;14;1101;744.415;1
1182;14;32704;884.949;4
1183;14;1000;841.955;1
1184;14;1634;1045.388;3
1185;14;899;1031.617;1
1186;14;249;906.827;1
1187;14;982;846.682;3
1188;14;1637;908.744;2
1189;14;1052;951.056;2
1190;14;35862;1319.16;5
1191;14;596;1480.59;7
1192;14;232;1052.936;2
1193;14;358;987.284;1
1194;14;1142;1281.348;1
1195;14;280;1529.335;10
1196;14;574;1065.524;1
1197;14;664;1141.434;1
1198;14;1196;1370.161;5
1199;14;427;1563.745;2
1200;14;860;1232.63;1
1201;14;1428;1124.188;2
1202;14;547;1351.964;2
1203;14;2404;1249.046;1
1204;14;578;1246.56;1
1205;14;457;1666.039;1
1206;14;971;1179.304;1
1207;14;399;1431.998;2
1208;14;1071;1312.327;1
1209;14;270;1275.321;1
1210;14;795;1280.976;1
1211;14;1780;2566.708;2
1212;14;18;1964.651;2
1213;14;252;2259.727;5
1214;14;66;2443.217;2
1215;14;124;2780.208;5
1216;14;108;2516.319;3
1217;14;3166;2973.198;1
1218;14;194;3503.705;2
1219;14;70;3091.17;3
1220;14;527;3248.478;3
1221;14;92;3426.166;1
1222;14;462;3021.721;1
1223;14;226;2481.882;2
1224;14;13;3517.03;1
1225;14;78;3857.684;1
1226;14;563;3217.473;1
1227;14;286;3104.806;1
1228;14;154;3412.138;1
1229;14;109;2819.498;1
1230;14;17;2990.828;1
1231;14;243;3463.491;1
1232;14;9297;1653.531;4
1233;14;240;1965.8;2
1234;14;135;1784.906;1
1235;14;1577;1843.84;5
1236;14;162;2052.781;2
1237;14;133;1803.563;6
1238;14;301;1697.7;1
1239;14;2510;1791.166;5
1240;14;65;1948.282;1
1241;14;70;1960.504;1
1242;14;118;1936.438;1
1243;14;470;1534.129;2
1244;14;103;1450.39;1
1245;14;83;1641.259;3
1246;14;390;2001.11;2
1247;14;193;1706.772;1
1248;14;28731;269.141;6
1249;14;1418;229.671;1
1250;14;3965;289.552;8
1251;14;3341;326.769;3
1252;14;1083;402.65;1
1253;14;10525;402.471;1
1254;14;765;310.314;2
1255;14;2984;314.963;2
1256;14;2890;473.868;2
1257;14;8810;484.516;1
1258;14;627;445.814;2
1259;14;4127;1099.606;1
1260;14;168923;935.933;8
1261;14;79400;344.972;6
1262;14;29365;841.006;4
1263;14;20445;1111.209;3
1264;2115;11814;135.857;19
1265;2115;17691;43.909;18
1266;2115;1699;252.971;5
1267;2115;346;391.883;6
1268;2115;920;200.614;12
1269;2115;1162;295.495;4
1270;2115;726;373.258;4
1271;2115;1551;225.281;8
1272;2115;604;70.289;28
1273;2115;892;154.088;11
1274;2115;1337;150.24;7
1275;2115;875;334.78;4
1276;2115;736;44.083;14
1277;2115;2953;115.674;18
1278;2115;808;124.549;18
1279;2115;10225;544.055;3
1280;2115;930;623.076;2
1281;2115;647;452.114;3
1282;2115;838;488.46;3
1283;2115;663;600.611;4
1284;2115;4049;650.192;2
1285;2115;827;488.815;1
1286;2115;11619;689.551;5
1287;2115;1382;684.065;2
1288;2115;55521;936.394;3
1289;2115;8560;952.637;1
1290;2115;2616;813.517;1
1291;2115;1644;756.66;1
1292;2115;37177;966.787;4
1293;2115;810;1122.239;1
1294;2115;494;1015.217;1
1295;2115;4803;1013.95;3
1296;2115;6981;1264.026;2
1297;2115;482;1310.698;1
1298;2115;471;1320.597;2
1299;2115;65;1363.062;1
1300;2115;2858;930.582;1
1301;2115;523;1148.1;1
1302;2115;217;909.519;1
1303;2115;38;1122.836;1
1304;2115;300;1308.814;1
1305;2115;655;1006.614;1
1306;2115;433;1152.517;2
1307;2115;5086;1144.491;3
1308;2115;761;1234.032;2
1309;2115;744;1314.709;1
1310;2115;757;1077.705;1
1311;2115;286;1033.508;1
1312;2115;5313;1404.449;2
1313;2115;180;1444.647;1
1314;2115;112;2015.445;2
1315;2115;625;1994.975;2
1316;2115;421;1076.219;1
1317;2115;391;1184.798;1
1318;2115;142;1804.967;2
1319;2115;3188;1385.342;3
1320;2115;53;1459.828;2
1321;2115;16;1504.731;2
1322;2115;41;1545.642;1
1323;2115;1762;1598.205;3
1324;2115;52;1502.746;1
1325;2115;50;1542.798;2
1326;2115;18703;580.969;5
1327;2115;1730;673.263;2
1328;2115;536;640.504;3
1329;2115;2415;647.43;7
1330;2115;1730;546.909;4
1331;2115;5092;649.225;3
1332;2115;1179;459.387;2
1333;2115;1940;536.385;5
1334;2115;1252;523.352;3
1335;2115;1369;611.736;3
1336;2115;609;748.216;4
1337;2115;1723;455.107;3
1338;2115;2744;615.907;3
1339;2115;1066;362.817;4
1340;2115;1451;508.731;4
1341;2115;852;424.837;4
1342;2115;1067;415.981;3
1343;2115;12815;1860.515;4
1344;2115;2606;1888.778;2
1345;2115;114;2437.312;3
1346;2115;153;2334.777;1
1347;2115;727;2107.368;1
1348;2115;645;1878.168;2
1349;2115;70;2050.481;1
1350;2115;1186;1938.97;2
1351;2115;295;1958.201;1
1352;2115;395;2135.692;1
1353;2115;31144;304.586;8
1354;2115;482;251.093;1
1355;2115;718;766.085;2
1356;2115;1094;249.216;2
1357;2115;1182;239.691;2
1358;2115;538;506.072;1
1359;2115;1438;518.065;6
1360;2115;68;454.601;2
1361;2115;1237;671.219;6
1362;2115;417;409.16;1
1363;2115;99;418.293;3
1364;2115;106;396.102;1
1365;2115;534;319.122;2
1366;2115;2194;527.734;2
1367;2115;1104;341.594;2
1368;2115;2621;591.876;4
1369;2115;16745;515.463;5
1370;2115;1436;592.996;1
1371;2115;887;696.923;1
1372;2115;1801;636.194;2
1373;2115;1313;807.472;3
1374;2115;1905;543.011;2
1375;2115;600;794.587;4
1376;2115;486;547.121;1
1377;2115;1226;442.709;2
1378;2115;756;697.909;2
1379;2115;2489;528.122;2
1380;2115;12326;866.56;1
1381;2115;3739;933.775;2
1382;2115;1714;852.174;2
1383;2115;1119;1150.887;3
1384;2115;3313;718.579;1
1385;2115;665;806.233;2
1386;2115;2080;988.749;2
1387;2115;2665;1051.177;3
1388;2115;3732;1002.772;2
1389;2115;1740;1154.038;1
1390;2115;24001;197.682;18
1391;2115;5492;267.165;6
1392;2115;2251;358.514;5
1393;2115;2609;466.137;3
1394;2115;2853;354.908;4
1395;2115;16554;307.11;10
1396;2115;1010;374.159;5
1397;2115;1677;306.209;3
1398;2115;8672;286.399;7
1399;2115;4774;403.062;5
1400;2115;1607;392.948;3
1401;2115;3681;267.444;6
1402;2115;2342;253.492;4
1403;2115;8919;268.487;6
1404;2115;484;320.637;1
1405;2115;2085;591.726;2
1406;2115;642;463.99;1
1407;2115;555;153.892;3
1408;2115;1527;177.875;10
1409;2115;879;487.698;2
1410;2115;1164;249.199;7
1411;2115;1273;436.91;1
1412;2115;296;272.9;2
1413;2115;9103;1626.434;3
1414;2115;326;1728.939;1
1415;2115;409;1488.587;1
1416;2115;2189;1673.445;2
1417;2115;621;1521.062;1
1418;2115;436;1446.112;2
1419;2115;564;1727.843;4
1420;2115;21022;1349.852;5
1421;2115;2415;1265.264;1
1422;2115;698;1314.345;1
1423;2115;845;1243.135;1
1424;2115;14804;995.55;2
1425;2115;1201;1222.48;1
1426;2115;1533;1374.752;1
1427;2115;1017;1162.689;1
1428;2115;1573;1210.947;1
1429;2115;1390;1286.688;1
1430;2115;859;1414.198;1
1431;2115;1630;1351.79;1
1432;2115;248;1375.457;1
1433;2115;229;1365.09;1
1434;2115;3853;1247.866;2
1435;2115;169;1410.036;1
1436;2115;2238;1308.158;1
1437;2115;817;1301.741;2
1438;2115;1448;2072.843;2
1439;2115;492;1218.956;1
1440;2115;375;1483.916;2
1441;2115;208;1761.565;2
1442;2115;1967;1599.506;2
1443;2115;24;1568.162;1
1444;2115;39;1686.061;1
1445;2115;37;1684.067;3
1446;2115;181;1998.834;2
1447;2115;13903;671.858;8
1448;2115;837;752.15;2
1449;2115;1672;758.285;1
1450;2115;1028;764.644;2
1451;2115;1429;546.293;3
1452;2115;3118;534.428;6
1453;2115;308;620.705;2
1454;2115;1030;660.141;2
1455;2115;2484;497.511;4
1456;2115;16030;662.917;6
1457;2115;1331;562.163;3
1458;2115;1793;616.528;7
1459;2115;1898;874.01;4
1460;2115;2481;691.193;3
1461;2115;4303;842.194;4
1462;2115;1097;462.177;2
1463;2115;2684;686.011;2
1464;2115;10531;924.076;3
1465;2115;1202;738.493;1
1466;2115;2089;1119.027;3
1467;2115;1079;690.12;1
1468;2115;1811;896.797;3
1469;2115;1190;820.102;3
1470;2115;352;1068.272;1
1471;2115;545;971.761;3
1472;2115;1164;879.818;1
1473;2115;1101;777.943;1
1474;2115;32704;897.154;4
1475;2115;1000;832.496;3
1476;2115;1634;1052.509;2
1477;2115;899;1023.416;1
1478;2115;211;796.193;1
1479;2115;249;927.046;1
1480;2115;982;864.182;2
1481;2115;1637;920.836;1
1482;2115;1052;992.613;1
1483;2115;1482;1105.925;1
1484;2115;35862;1284.8;1
1485;2115;596;1457.712;4
1486;2115;358;956.439;1
1487;2115;280;1491.632;7
1488;2115;1196;1326.665;2
1489;2115;427;1509.763;2
1490;2115;1428;1089.427;2
1491;2115;547;1312.307;1
1492;2115;2404;1222.182;1
1493;2115;578;1201.115;1
1494;2115;457;1604.784;1
1495;2115;971;1142.478;1
1496;2115;399;1392.756;1
1497;2115;1071;1260.398;1
1498;2115;795;1233.849;1
1499;2115;1780;2535.9;4
1500;2115;18;1937.911;1
1501;2115;252;2226.393;4
1502;2115;66;2420.789;1
1503;2115;124;2749.263;3
1504;2115;108;2482.938;3
1505;2115;3166;3006.916;1
1506;2115;194;3522.892;2
1507;2115;70;3140.073;2
1508;2115;527;3274.517;3
1509;2115;462;3056.291;1
1510;2115;226;2518.351;2
1511;2115;13;3521.162;1
1512;2115;78;3870.159;1
1513;2115;563;3254.05;1
1514;2115;286;3138.987;1
1515;2115;154;3452.628;1
1516;2115;109;2851.222;1
1517;2115;17;3026.598;1
1518;2115;243;3493.042;1
1519;2115;9297;1581.287;2
1520;2115;240;1901.901;1
1521;2115;135;1715.162;1
1522;2115;1577;1780.728;6
1523;2115;162;1986.861;4
1524;2115;133;1753.553;7
1525;2115;2510;1734.58;3
1526;2115;65;1876.674;1
1527;2115;118;1858.132;1
1528;2115;470;1461.662;1
1529;2115;83;1557.7;3
1530;2115;28731;265.242;14
1531;2115;1418;253.935;3
1532;2115;3965;312.802;9
1533;2115;3341;270.977;7
1534;2115;1083;340.241;2
1535;2115;10525;402.018;4
1536;2115;765;231.828;1
1537;2115;2984;306.52;3
1538;2115;2890;441.383;2
1539;2115;8810;428.566;3
1540;2115;627;454.449;8
1541;2115;4127;987.794;5
1542;2115;1642;1019.594;2
1543;2115;168923;1036.72;17
1544;2115;79400;386.808;16
1545;2115;29365;944.778;6
1546;2115;20445;1062.722;4
1547;2115;150;686.243;2
1548;1459;11814;110.311;36
1549;1459;17691;231.719;9
1550;1459;1699;113.453;16
1551;1459;346;293.043;2
1552;1459;961;200.614;8
1553;1459;1162;243.594;5
1554;1459;726;232.072;5
1555;1459;1551;127.874;7
1556;1459;604;228.26;33
1557;1459;892;182.715;8
1558;1459;1337;72.292;13
1559;1459;875;192.702;6
1560;1459;736;160.528;4
1561;1459;2953;106.051;27
1562;1459;808;157.337;11
1563;1459;10225;704.795;1
1564;1459;663;768.15;1
1565;1459;11619;871.689;5
1566;1459;1382;870.634;2
1567;1459;55521;1136.518;4
1568;1459;8560;1152.585;1
1569;1459;1564;1094.487;3
1570;1459;37177;1167.365;3
1571;1459;1844;1462.117;1
1572;1459;1421;1178.223;1
1573;1459;6981;1447.595;1
1574;1459;471;1512.341;1
1575;1459;65;1544.191;1
1576;1459;2858;1110.781;3
1577;1459;5086;1290.313;1
1578;1459;286;1187.226;1
1579;1459;5313;1397.287;2
1580;1459;112;1980.9;1
1581;1459;129;1613.651;1
1582;1459;625;1960.347;2
1583;1459;96;1556.211;1
1584;1459;142;1772.461;1
1585;1459;3188;1583.272;3
1586;1459;45;1674.196;1
1587;1459;29;1635.95;1
1588;1459;53;1658.742;2
1589;1459;41;1744.375;1
1590;1459;1762;1796.533;4
1591;1459;52;1701.786;2
1592;1459;122;1588.125;2
1593;1459;18703;511.661;5
1594;1459;2415;573.682;2
1595;1459;1730;460.708;2
1596;1459;5092;604.479;6
1597;1459;1940;547.236;1
1598;1459;2744;526.478;1
1599;1459;852;372.332;1
1600;1459;12815;1659.902;1
1601;1459;31144;426.875;9
1602;1459;718;866.621;1
1603;1459;1094;385.843;1
1604;1459;1182;389.518;2
1605;1459;538;595.603;1
1606;1459;1438;629.061;2
1607;1459;68;572.074;1
1608;1459;1237;707.262;1
1609;1459;99;527.202;2
1610;1459;106;520.725;2
1611;1459;534;469.763;1
1612;1459;2194;571.749;1
1613;1459;1104;443.795;1
1614;1459;2621;688.346;3
1615;1459;16745;687.419;8
1616;1459;1801;819.826;2
1617;1459;1905;719.816;1
1618;1459;600;936.452;7
1619;1459;486;706.347;1
1620;1459;1226;593.161;3
1621;1459;756;830.116;2
1622;1459;2489;706.945;3
1623;1459;2665;856.888;1
1624;1459;1740;993.808;1
1625;1459;24001;51.613;50
1626;1459;5492;167.772;9
1627;1459;2251;157.917;4
1628;1459;2609;266.225;6
1629;1459;2853;242.567;3
1630;1459;16554;243.952;25
1631;1459;1010;181.992;1
1632;1459;8672;204.773;9
1633;1459;4774;241.875;7
1634;1459;1607;207.592;1
1635;1459;3681;104.228;19
1636;1459;2342;107.23;9
1637;1459;8919;466.279;5
1638;1459;642;662.715;2
1639;1459;555;352.688;4
1640;1459;1527;364.404;9
1641;1459;879;675.478;2
1642;1459;1164;431.121;7
1643;1459;1273;628.038;1
1644;1459;9103;1425.82;1
1645;1459;2189;1473.158;2
1646;1459;564;1531.967;2
1647;1459;21022;1149.306;2
1648;1459;14804;795.082;3
1649;1459;1630;1295.537;2
1650;1459;248;1311.079;2
1651;1459;140;1269.389;2
1652;1459;229;1329.26;2
1653;1459;3853;1118.357;3
1654;1459;2238;1196.926;1
1655;1459;1208;1120.901;1
1656;1459;492;1074.438;2
1657;1459;1967;1591.261;4
1658;1459;39;1676.341;1
1659;1459;37;1683.827;1
1660;1459;181;1992.977;2
1661;1459;13903;500.353;5
1662;1459;1028;600.841;3
1663;1459;1429;421.322;1
1664;1459;3118;378.545;5
1665;1459;2484;306.695;3
1666;1459;16030;462.304;10
1667;1459;1331;362.284;7
1668;1459;1793;445.61;9
1669;1459;4303;641.6;4
1670;1459;1097;293.704;1
1671;1459;2684;500.119;3
1672;1459;10531;812.856;2
1673;1459;2089;978.151;2
1674;1459;1811;785.521;4
1675;1459;1190;753.034;3
1676;1459;545;851.476;3
1677;1459;32704;898.478;11
1678;1459;982;856.415;2
1679;1459;1637;922.104;2
1680;1459;1052;939.386;3
1681;1459;1482;1022.843;1
1682;1459;35862;1364.371;5
1683;1459;596;1516.947;2
1684;1459;574;1114.191;1
1685;1459;1196;1421.527;3
1686;1459;427;1621.678;6
1687;1459;547;1400.748;1
1688;1459;2404;1289.247;1
1689;1459;457;1728.592;3
1690;1459;1780;2606.638;4
1691;1459;18;2002.532;1
1692;1459;252;2301.909;3
1693;1459;108;2558.192;1
1694;1459;3166;2961.957;2
1695;1459;226;2468.939;1
1696;1459;109;2810.094;1
1697;1459;9297;1723.177;7
1698;1459;240;2029.638;1
1699;1459;135;1852.781;2
1700;1459;1577;1907.325;13
1701;1459;133;1858.299;9
1702;1459;2510;1850.392;8
1703;1459;70;2021.471;1
1704;1459;470;1604.1;1
1705;1459;390;2075.735;1
1706;1459;28731;291.501;28
1707;1459;1418;234.971;1
1708;1459;3965;287.94;13
1709;1459;3341;379.722;4
1710;1459;10525;411.692;4
1711;1459;2984;336.256;8
1712;1459;2890;504.265;1
1713;1459;8810;531.497;2
1714;1459;627;445.614;5
1715;1459;4127;1188.229;4
1716;1459;1642;1220.198;4
1717;1459;168923;864.935;20
1718;1459;79400;322.071;35
1719;1459;29365;766.547;3
1720;1459;20445;1166.988;6
1721;1459;150;629.722;1
1722;1027;11814;179.27;41
1723;1027;17691;288.004;7
1724;1027;1699;143.586;15
1725;1027;346;108.023;23
1726;1027;961;295.495;17
1727;1027;920;243.594;10
1728;1027;726;148.396;8
1729;1027;1551;115.737;12
1730;1027;604;362.02;25
1731;1027;892;142.857;19
1732;1027;1337;287.271;6
1733;1027;875;136.079;8
1734;1027;736;288.56;4
1735;1027;2953;295.933;26
1736;1027;808;351.814;9
1737;1027;10225;835.19;5
1738;1027;930;878.543;2
1739;1027;647;732.924;2
1740;1027;838;782.459;2
1741;1027;663;887.819;1
1742;1027;4049;930.667;1
1743;1027;827;758.81;1
1744;1027;11619;962.498;10
1745;1027;1382;950.675;4
1746;1027;55521;1116.375;7
1747;1027;7281;1115.812;4
1748;1027;8560;1129.473;1
1749;1027;515;1023.644;1
1750;1027;1564;1098.3;5
1751;1027;2390;1180.68;2
1752;1027;1047;1059.924;1
1753;1027;1644;927.181;2
1754;1027;37177;1166.155;7
1755;1027;1844;1403.8;1
1756;1027;1421;1141.487;1
1757;1027;3363;1176.695;2
1758;1027;4803;1205.582;2
1759;1027;6981;1344.747;3
1760;1027;482;1345.293;1
1761;1027;471;1433.784;3
1762;1027;2858;1007.316;8
1763;1027;2314;1140.215;2
1764;1027;433;1270.434;1
1765;1027;5313;1154.905;4
1766;1027;315;1135.121;1
1767;1027;180;1213.18;1
1768;1027;112;1745.93;2
1769;1027;129;1378.122;1
1770;1027;625;1725.382;2
1771;1027;454;1198.225;2
1772;1027;419;1015.669;1
1773;1027;137;890.319;1
1774;1027;421;814.603;1
1775;1027;391;951.618;2
1776;1027;96;1318.782;1
1777;1027;142;1536.533;2
1778;1027;3188;1533.817;8
1779;1027;53;1615.901;1
1780;1027;1762;1747.393;12
1781;1027;52;1659.554;3
1782;1027;122;1547.209;2
1783;1027;50;1687.685;1
1784;1027;18703;288.037;10
1785;1027;1730;381.792;1
1786;1027;2415;354.028;6
1787;1027;1730;251.42;9
1788;1027;5092;368.263;8
1789;1027;1179;181.533;2
1790;1027;1940;306.428;4
1791;1027;1252;252.532;4
1792;1027;609;477.336;1
1793;1027;1723;171.942;4
1794;1027;2744;320.413;3
1795;1027;1066;184.213;4
1796;1027;1451;222.929;1
1797;1027;852;135.148;4
1798;1027;1067;165.771;3
1799;1027;12815;1706.35;7
1800;1027;114;2230.182;1
1801;1027;645;1763.018;2
1802;1027;31144;294.945;14
1803;1027;718;663.474;1
1804;1027;1094;286.695;2
1805;1027;538;398.219;2
1806;1027;1237;470.739;3
1807;1027;417;264.792;1
1808;1027;106;370.748;1
1809;1027;534;365.975;1
1810;1027;1104;282.801;1
1811;1027;2621;490.092;3
1812;1027;16745;588.576;5
1813;1027;1905;628.285;4
1814;1027;600;773.719;5
1815;1027;1226;467.678;3
1816;1027;756;660.276;5
1817;1027;2489;620.998;3
1818;1027;12326;584.996;1
1819;1027;3739;666.934;1
1820;1027;2665;854.028;4
1821;1027;3732;780.585;1
1822;1027;1897;478.917;1
1823;1027;24001;293.147;27
1824;1027;5492;411.038;9
1825;1027;2251;308.881;2
1826;1027;2609;363.473;7
1827;1027;2853;484.713;2
1828;1027;16554;485.548;26
1829;1027;1677;386.879;2
1830;1027;8672;447.465;13
1831;1027;4774;198.35;10
1832;1027;1607;406.886;1
1833;1027;3681;342.45;10
1834;1027;2342;349.754;4
1835;1027;8919;468.888;9
1836;1027;484;553.091;1
1837;1027;2085;790.128;4
1838;1027;642;649.174;1
1839;1027;555;421.096;2
1840;1027;1527;354.579;11
1841;1027;879;615.28;1
1842;1027;1164;535.167;9
1843;1027;662;571.567;1
1844;1027;1273;582.81;2
1845;1027;296;531.624;2
1846;1027;2189;1536.73;1
